-62,-14,-2
-64,-13,-2
-63,-14,-3
-64,-14,-5
-67,-15,-7
-61,-13,-2
-60,-13,-1
-68,-14,-2
-62,-14,0
-63,-14,-1
-66,-16,-5
-64,-15,-3
-63,-15,-2
-61,-12,0
-63,-13,1
-67,-11,-2
-66,-14,-6
-66,-16,-7
-65,-13,1
-60,-12,4
-66,-14,0
-63,-18,-12
-59,-16,-8
-64,-15,-9
-63,-15,-6
-64,-14,-3
-67,-13,-1
-69,-14,-4
-62,-16,-4
-63,-15,-4
-64,-14,-5
-63,-14,-4
-63,-14,-1
-64,-15,-5
-66,-14,-4
-65,-14,-3
-62,-15,-2
-67,-14,-2
-64,-15,-3
-65,-14,-4
-65,-15,-4
-62,-15,-2
-65,-14,-3
-66,-16,-4
-62,-14,-3
-62,-14,-3
-63,-13,-3
-69,-10,1
-72,-11,0
-63,-11,2
-67,-12,1
-68,-12,0
-62,-13,-1
-65,-14,1
-62,-14,3
-61,-15,-10
-61,-15,-12
-64,-14,-13
-65,-14,-15
-68,-16,-18
-65,-16,-19
-59,-14,-15
-60,-14,-13
-61,-10,-2
-65,-11,0
-62,-14,0
-64,-15,-7
-61,-17,-12
-70,-15,-16
-67,-15,-13
-60,-17,-9
-63,-14,-3
-61,-12,3
-65,-7,3
-65,-13,-6
-63,-11,-4
-69,-15,-11
-66,-16,-12
-64,-14,-11
-64,-14,-8
-65,-12,-5
-61,-11,-1
-64,-13,-6
-62,-13,-8
-64,-14,-9
-63,-14,-9
-63,-15,-9
-64,-14,-8
-66,-14,-9
-60,-16,-11
-60,-16,-14
-63,-16,-14
-64,-11,-15
-61,-9,-14
-60,-8,-15
-52,-8,-14
-46,-6,-10
-44,-6,-9
-47,-6,-8
-105,2,-5
-112,-4,-23
-94,-9,-27
-43,0,-9
-38,2,3
-55,4,9
-80,7,16
-76,3,13
-56,1,10
-61,1,6
-67,1,6
-71,1,6
-69,1,4
-65,0,4
-65,1,6
-65,1,7
-65,0,7
-65,1,7
-66,1,7
-66,1,6
-66,1,6
-66,2,5
-66,2,6
-66,2,6
-66,2,7
-65,2,7
-65,2,7
-66,2,7
-65,2,7
-66,2,7
-66,3,8
-66,2,8
-66,2,7
-66,3,8
-65,3,8
-65,4,8
-65,4,7
-65,4,7
-65,4,8
-66,4,8
-66,4,8
-66,3,7
-66,3,7
-65,3,8
-65,3,8
-65,3,8
-65,3,8
-66,3,8
-66,3,7
-65,3,7
-65,4,8
-64,3,8
-65,2,7
-66,3,5
-66,3,4
-67,3,3
-67,3,3
-68,3,4
-65,3,4
-67,3,5
-67,4,8
-57,7,11
-62,1,5
-64,7,11
-73,0,-5
-72,-2,-7
-63,-1,-2
-65,2,2
-66,4,5
-67,2,0
-67,2,-3
-68,2,-3
-66,1,0
-65,0,1
-65,0,3
-66,0,1
-67,0,0
-67,0,-2
-66,0,0
-65,-1,2
-64,-1,2
-63,-1,1
-66,0,-1
-68,-1,-5
-67,-1,-5
-66,-1,-5
-66,-2,-4
-66,0,0
-67,-1,-1
-66,-1,-3
-66,-1,-2
-66,-1,-2
-66,-1,-1
-66,-1,0
-65,-1,0
-66,-1,0
-66,-1,-1
-67,-1,-2
-65,-1,0
-66,0,0
-66,-1,-1
-66,-1,-1
-66,-1,-1
-67,-1,-3
-66,-1,-3
-66,-1,-3
-66,-1,-2
-65,-1,-1
-66,-1,-2
-66,-1,-4
-66,-1,-4
-66,-1,-4
-66,-1,-3
-66,-1,-2
-66,-1,-3
-66,-1,-3
-66,-1,-3
-66,-1,-3
-66,-1,-4
-66,-1,-4
-66,-1,-3
-66,-1,-4
-66,-1,-4
-66,-1,-3
-66,-1,-3
-66,-1,-3
-66,-1,-3
-66,-1,-2
-66,-1,-3
-66,-1,-2
-66,-1,-1
-66,-1,0
-66,-1,1
-65,-1,2
-66,-1,2
-66,-1,2
-66,-1,2
-66,-1,2
-66,-2,2
-67,-1,2
-66,-1,2
-66,-1,2
-66,-1,3
-67,-1,4
-67,-1,5
-64,-1,8
-64,-1,10
-65,-1,9
-67,-1,6
-67,-1,7
-66,-1,8
-65,0,12
-65,0,14
-65,0,14
-69,0,12
-67,0,14
-61,1,24
-58,0,27
-54,0,32
-57,0,33
-56,0,33
-56,-1,33
-55,-1,33
-57,0,33
-56,1,33
-57,1,34
-58,0,32
-57,0,31
-58,0,31
-59,0,31
-58,0,32
-58,1,32
-58,0,33
-58,0,31
-58,0,29
-59,0,30
-58,-1,30
-58,-1,30
-59,0,30
-59,0,28
-61,0,26
-62,0,26
-61,-1,26
-61,0,26
-61,-1,26
-60,-1,26
-60,0,25
-61,0,25
-61,0,25
-60,-1,25
-62,-1,24
-61,0,24
-60,-1,21
-62,-2,22
-69,-2,20
-65,-2,21
-61,-2,20
-60,-1,22
-62,0,23
-63,0,22
-65,0,22
-61,0,23
-62,0,22
-62,0,23
-64,0,21
-64,-1,21
-60,-1,24
-60,-2,22
-63,0,26
-60,0,27
-60,-1,27
-58,-1,28
-59,0,29
-59,-1,29
-58,0,31
-56,-1,31
-57,0,32
-58,0,31
-57,0,31
-57,0,31
-57,0,32
-60,0,30
-57,-1,32
-57,0,33
-55,-1,33
-58,-1,32
-58,-1,32
-55,-1,32
-56,0,32
-56,0,32
-59,-1,30
-60,-1,30
-58,-1,28
-60,0,28
-60,0,28
-61,0,27
-61,0,26
-60,-1,25
-60,-1,26
-60,-1,25
-63,-1,20
-63,-2,19
-64,-2,16
-65,-1,16
-64,-1,16
-64,-1,15
-65,-1,13
-63,-1,15
-64,-1,13
-64,-1,9
-67,-1,4
-67,-1,2
-66,-2,-1
-66,-3,-7
-67,-2,-10
-65,-4,-12
-65,-4,-9
-66,-3,-7
-66,-3,-5
-64,-2,-4
-65,-1,-4
-67,-1,-6
-65,-1,-6
-64,-1,-6
-56,-1,-20
-54,0,-30
-51,1,-41
-59,-2,-42
-63,-4,-36
-63,-5,-27
-62,-5,-24
-62,-7,-24
-60,-9,-33
-55,-9,-32
-61,-6,-29
-60,-4,-27
-60,-3,-25
-64,0,-20
-61,2,-14
-63,3,-9
-63,3,-8
-65,2,-9
-63,1,-6
-66,0,-9
-66,-1,-12
-65,-2,-12
-67,-1,-10
-66,-1,-6
-64,-1,-7
-64,-1,-7
-65,0,-7
-66,0,-8
-66,0,-9
-66,0,-8
-66,1,-6
-65,-1,-6
-64,-1,-4
-65,-1,-4
-66,0,-3
-67,1,-2
-65,0,-3
-65,0,-5
-65,0,-5
-65,0,-5
-67,0,-8
-66,-1,-10
-67,-2,-13
-67,-2,-12
-70,-1,-12
-71,-1,-12
-66,0,-4
-64,2,6
-65,0,2
-58,2,13
-66,0,6
-68,-1,4
-69,-1,4
-63,0,10
-63,1,15
-63,-1,14
-63,0,14
-66,-1,12
-63,0,19
-62,-1,19
-63,0,18
-64,-1,17
-65,0,18
-63,-1,18
-67,-2,18
-65,0,20
-58,-1,25
-58,-1,25
-63,-1,26
-62,-1,27
-59,-1,28
-56,-1,29
-56,-2,28
-60,-2,27
-58,-2,30
-55,-2,30
-62,1,27
-63,0,26
-60,1,26
-60,0,24
-64,0,23
-64,0,22
-62,-1,22
-63,-1,20
-64,-1,16
-63,-2,15
-64,-1,18
-62,-2,20
-60,-2,21
-63,0,18
-65,-1,15
-70,-2,5
-65,-2,2
-65,-2,-2
-67,0,1
-65,0,6
-65,0,6
-65,-1,5
-65,-1,4
-67,-2,1
-66,-1,-1
-64,-2,-1
-66,-1,-2
-66,0,0
-68,-1,-2
-67,0,-3
-66,-1,-3
-66,0,0
-65,-1,2
-65,-1,2
-67,-1,1
-67,-1,1
-67,-1,1
-67,0,2
-67,0,2
-65,-2,0
-66,-2,1
-65,-3,1
-67,-2,3
-66,-1,4
-67,-2,2
-67,0,7
-65,0,7
-66,-2,1
-64,2,15
-64,0,17
-63,-2,18
-63,-2,19
-65,-2,19
-61,1,16
-67,2,14
-67,4,21
-63,2,21
-61,2,23
-56,1,26
-57,-1,26
-60,-1,29
-58,-1,27
-57,1,26
-60,3,27
-61,5,29
-62,5,29
-60,3,27
-57,3,28
-58,3,29
-60,3,28
-60,0,26
-57,-1,27
-59,-1,28
-58,-2,31
-64,-1,27
-61,1,29
-56,2,30
-60,3,27
-61,3,28
-62,2,30
-62,0,28
-57,1,28
-57,2,31
-59,3,30
-60,2,27
-59,2,27
-55,3,32
-64,2,24
-60,3,24
-57,4,29
-65,3,28
-62,4,29
-51,2,34
-52,1,36
-54,1,33
-55,2,31
-59,2,31
-61,4,32
-57,6,29
-56,7,30
-59,5,33
-56,4,33
-54,4,32
-56,4,36
-53,5,39
-53,6,38
-58,6,33
-56,4,33
-56,4,31
-56,5,33
-59,5,32
-61,5,29
-61,4,26
-60,5,28
-59,5,29
-59,3,30
-59,1,29
-59,1,28
-54,1,32
-60,1,29
-61,2,29
-57,3,28
-56,3,30
-64,3,26
-60,3,28
-59,3,29
-59,4,28
-57,4,27
-58,3,26
-62,4,22
-64,5,24
-63,4,25
-62,3,30
-54,1,32
-61,0,25
-58,0,26
-60,1,28
-58,2,31
-58,3,30
-59,2,28
-60,1,29
-62,1,29
-60,0,24
-59,2,28
-59,2,30
-58,1,26
-60,1,27
-61,0,28
-59,0,26
-59,1,27
-60,1,30
-60,1,29
-61,1,28
-61,0,27
-59,-1,28
-59,0,29
-59,0,28
-59,1,28
-61,1,27
-62,1,26
-61,1,26
-60,1,27
-60,1,27
-61,1,26
-60,1,26
-60,1,27
-60,1,26
-60,1,26
-60,2,27
-59,1,26
-59,2,27
-62,1,26
-61,1,26
-61,1,25
-62,2,25
-60,2,26
-60,1,26
-62,1,25
-61,1,25
-59,2,26
-59,2,26
-60,2,26
-62,2,24
-64,2,22
-62,1,21
-62,1,23
-61,0,23
-62,0,22
-62,-1,21
-62,-1,20
-64,0,22
-63,0,21
-62,0,21
-62,1,23
-62,1,22
-62,2,23
-61,2,23
-62,2,23
-61,1,23
-61,1,23
-62,2,21
-64,2,22
-60,1,23
-62,1,23
-62,1,22
-61,1,23
-61,1,23
-63,2,24
-63,1,23
-64,1,23
-63,1,22
-61,0,20
-62,1,20
-66,2,20
-63,1,19
-61,2,21
-62,2,23
-62,2,22
-65,1,18
-63,1,22
-65,2,24
-62,0,24
-58,0,24
-60,2,25
-45,-1,21
-66,3,16
-70,4,21
-60,-1,20
-61,0,22
-63,0,23
-62,0,25
-61,1,25
-63,1,24
-63,0,23
-63,1,22
-64,2,22
-63,2,22
-61,3,22
-61,3,23
-60,3,26
-59,2,26
-59,2,27
-61,3,28
-61,2,27
-60,3,26
-59,3,25
-58,3,26
-59,2,26
-62,2,25
-62,2,25
-62,2,24
-62,1,24
-62,1,24
-61,2,26
-61,2,26
-60,2,25
-62,1,24
-62,2,24
-62,2,24
-61,2,24
-61,2,24
-61,1,24
-61,1,24
-62,1,23
-62,1,23
-63,1,24
-62,1,23
-62,1,24
-61,1,24
-61,1,24
-61,1,24
-61,1,24
-61,1,24
-62,1,24
-61,2,23
-61,2,22
-61,3,23
-62,3,24
-62,2,25
-62,1,26
-62,1,25
-60,1,25
-59,2,25
-59,2,26
-60,3,27
-61,4,28
-62,3,25
-61,2,24
-62,2,25
-62,3,26
-59,3,24
-58,2,25
-58,1,25
-60,0,25
-65,1,26
-68,2,25
-60,1,27
-52,4,33
-52,4,39
-52,4,36
-50,6,34
-53,8,34
-64,10,30
-62,9,26
-56,7,26
-55,5,29
-65,4,31
-67,3,30
-63,3,27
-61,4,26
-55,5,26
-57,6,27
-55,7,28
-60,6,28
-61,6,31
-59,6,36
-51,3,43
-51,3,42
-51,1,36
-52,4,33
-54,7,33
-65,9,26
-61,10,27
-55,13,33
-57,13,33
-58,12,32
-56,9,30
-58,8,31
-57,7,31
-58,9,30
-58,9,31
-54,7,36
-52,4,37
-56,5,37
-56,7,36
-54,6,33
-54,4,36
-55,5,38
-54,5,36
-55,3,33
-59,5,31
-58,5,31
-55,5,33
-56,5,32
-59,8,33
-60,8,36
-54,7,35
-46,4,36
-57,4,38
-61,4,34
-55,7,29
-54,9,29
-60,10,35
-52,6,33
-54,4,33
-59,4,31
-62,4,28
-62,4,30
-57,2,32
-54,2,35
-56,2,34
-56,3,35
-56,4,35
-55,4,33
-54,5,34
-57,6,32
-58,4,30
-59,4,28
-61,4,30
-59,4,30
-59,4,29
-60,4,31
-60,4,30
-58,4,30
-57,3,29
-59,3,28
-59,3,27
-58,4,31
-58,4,32
-59,4,30
-58,3,30
-58,4,29
-59,3,28
-59,3,28
-61,3,23
-60,2,22
-65,2,19
-64,2,18
-64,2,17
-64,2,17
-64,2,17
-63,2,17
-64,2,16
-64,2,16
-68,1,10
-68,0,8
-64,2,12
-65,3,13
-62,3,18
-62,3,22
-60,2,24
-62,1,15
-67,4,19
-63,3,21
-62,3,20
-62,4,21
-62,4,22
-61,4,24
-60,2,27
-60,0,28
-60,-1,29
-61,3,28
-60,5,27
-58,8,26
-58,9,26
-58,8,27
-60,7,29
